HCHO_reading,Location,Current_date,Next_date,Month,Year
7.439157444817701e-05,Jaffna,2019-05-12,2019-05-13,5,2019
0.0001995106278082,Jaffna,2019-05-13,2019-05-14,5,2019
0.000164325904366,Jaffna,2019-05-14,2019-05-15,5,2019
0.0001545511305832,Jaffna,2019-05-15,2019-05-16,5,2019
0.0001435340795952,Jaffna,2019-05-16,2019-05-17,5,2019
0.0001514099438506,Jaffna,2019-05-17,2019-05-18,5,2019
0.0001098419014792,Jaffna,2019-05-18,2019-05-19,5,2019
5.791861019252046e-05,Jaffna,2019-05-19,2019-05-20,5,2019
0.0001248362370031,Jaffna,2019-05-20,2019-05-21,5,2019
0.0001156197332824,Jaffna,2019-05-21,2019-05-22,5,2019
9.863870001507711e-05,Jaffna,2019-05-22,2019-05-23,5,2019
0.0001237593624613,Jaffna,2019-05-23,2019-05-24,5,2019
3.835235777056108e-05,Jaffna,2019-05-24,2019-05-25,5,2019
0.0001358998694667,Jaffna,2019-05-25,2019-05-26,5,2019
9.303622604040064e-05,Jaffna,2019-05-26,2019-05-27,5,2019
0.000159618317985,Jaffna,2019-05-27,2019-05-28,5,2019
0.000131798935005,Jaffna,2019-05-28,2019-05-29,5,2019
9.061302230824714e-05,Jaffna,2019-05-29,2019-05-30,5,2019
0.0001368521347996,Jaffna,2019-05-30,2019-05-31,5,2019
0.0001259742388404,Jaffna,2019-05-31,2019-06-01,5,2019
0.0001966603343031,Jaffna,2019-06-01,2019-06-02,6,2019
0.0001640300757226,Jaffna,2019-06-02,2019-06-03,6,2019
0.0001551109977013,Jaffna,2019-06-03,2019-06-04,6,2019
0.0001165760031745,Jaffna,2019-06-04,2019-06-05,6,2019
0.0001112241824372,Jaffna,2019-06-05,2019-06-06,6,2019
0.0001022550155451,Jaffna,2019-06-06,2019-06-07,6,2019
0.0001159938423342,Jaffna,2019-06-07,2019-06-08,6,2019
0.0001392798995803,Jaffna,2019-06-08,2019-06-09,6,2019
5.761768451360933e-05,Jaffna,2019-06-09,2019-06-10,6,2019
0.00012500531937577713,Jaffna,2019-06-10,2019-06-11,6,2019
4.8544600631062886e-05,Jaffna,2019-06-11,2019-06-12,6,2019
0.0001078424725465,Jaffna,2019-06-12,2019-06-13,6,2019
7.374061697700919e-05,Jaffna,2019-06-13,2019-06-14,6,2019
4.7502897204355495e-05,Jaffna,2019-06-14,2019-06-15,6,2019
0.0001292975146815,Jaffna,2019-06-15,2019-06-16,6,2019
0.0002202266714712,Jaffna,2019-06-16,2019-06-17,6,2019
0.0003049321658049,Jaffna,2019-06-17,2019-06-18,6,2019
0.0002036400237456,Jaffna,2019-06-18,2019-06-19,6,2019
0.0001123946023348,Jaffna,2019-06-19,2019-06-20,6,2019
0.0001876187088844,Jaffna,2019-06-20,2019-06-21,6,2019
0.0001733515751913,Jaffna,2019-06-21,2019-06-22,6,2019
1.5476107811512605e-05,Jaffna,2019-06-22,2019-06-23,6,2019
9.300714901550795e-05,Jaffna,2019-06-23,2019-06-24,6,2019
5.381581219911672e-05,Jaffna,2019-06-24,2019-06-25,6,2019
0.0001516456644825,Jaffna,2019-06-25,2019-06-26,6,2019
0.0001209721318545,Jaffna,2019-06-26,2019-06-27,6,2019
0.0001720899596635,Jaffna,2019-06-27,2019-06-28,6,2019
3.689719525098189e-05,Jaffna,2019-06-28,2019-06-29,6,2019
7.656794356458074e-05,Jaffna,2019-06-29,2019-06-30,6,2019
0.0001368424132708,Jaffna,2019-06-30,2019-07-01,6,2019
4.255496157286016e-05,Jaffna,2019-07-01,2019-07-02,7,2019
0.0001390787240777,Jaffna,2019-07-02,2019-07-03,7,2019
